UID,Predicts
155366,"[tensor(-0.1519), tensor(0.3556), tensor(-0.4481), tensor(-0.3523), tensor(0.0113), tensor(0.1491), tensor(0.4334), tensor(0.6506), tensor(0.1420), tensor(0.4799), tensor(0.2286), tensor(0.1962), tensor(-0.2684), tensor(-0.1465), tensor(-0.3184), tensor(0.2847), tensor(-0.2511), tensor(-0.1850), tensor(0.0703), tensor(0.1744), tensor(0.3205), tensor(-0.2432), tensor(-0.1029), tensor(-0.4919), tensor(0.2186), tensor(-1.0253), tensor(-0.8564), tensor(-0.4269), tensor(0.0687), tensor(-0.5582), tensor(-0.8624), tensor(-0.3358)]"
109241,"[tensor(-0.1254), tensor(-0.5436), tensor(0.5570), tensor(0.2520), tensor(0.4587), tensor(0.0287), tensor(0.3925), tensor(0.1122), tensor(0.5072), tensor(-0.4378), tensor(0.4343)]"
89204,"[tensor(0.4445), tensor(0.4783), tensor(-0.0100), tensor(-0.4487), tensor(-0.3395), tensor(-0.5242), tensor(-0.9339), tensor(-0.4732)]"
91132,"[tensor(-0.4913), tensor(-0.4027), tensor(-0.3344), tensor(0.1358), tensor(0.0436), tensor(0.2408), tensor(-0.2831), tensor(0.0118), tensor(-0.3233), tensor(0.1706), tensor(0.2882), tensor(-0.3361), tensor(-0.3980), tensor(-1.0922), tensor(0.0746), tensor(-0.5591), tensor(-0.7140), tensor(-0.5994), tensor(0.0928), tensor(-0.1072), tensor(-0.3709), tensor(0.8944), tensor(-0.0407), tensor(0.1160), tensor(0.9509), tensor(-0.0382), tensor(0.0199), tensor(0.4693), tensor(-0.3391), tensor(0.6122), tensor(0.2643), tensor(0.4468), tensor(0.3323), tensor(-0.5203), tensor(-0.1533), tensor(-0.7154), tensor(0.0227), tensor(-0.0754), tensor(-0.6643), tensor(-0.4230), tensor(1.1011), tensor(0.2715), tensor(0.5139), tensor(-0.7372), tensor(0.6293), tensor(0.5128), tensor(0.0663), tensor(-0.4590), tensor(-0.2663), tensor(0.0037), tensor(-0.5303), tensor(0.1883), tensor(-0.5283), tensor(-0.0184), tensor(-0.2499), tensor(-0.2069), tensor(0.3475), tensor(0.5978), tensor(0.4866), tensor(1.1597), tensor(0.1148), tensor(0.3915), tensor(0.1293), tensor(0.2509), tensor(0.2311), tensor(0.6949), tensor(0.1156), tensor(-0.1885), tensor(0.3433), tensor(0.0739), tensor(0.9387), tensor(0.3137), tensor(0.2259), tensor(0.0818), tensor(-0.1473), tensor(0.4003), tensor(0.4667), tensor(0.3914), tensor(0.2532), tensor(-0.6418), tensor(-0.8263), tensor(-0.2272), tensor(-0.6225), tensor(0.0234), tensor(-0.0396), tensor(-0.3267), tensor(-0.1148), tensor(0.1961), tensor(-0.7014), tensor(-0.3165), tensor(0.2026), tensor(0.3631), tensor(0.4157), tensor(0.1964), tensor(-0.0186), tensor(0.5891), tensor(0.2153), tensor(-0.5148), tensor(-0.6131), tensor(-0.3605), tensor(0.1944), tensor(-0.1855), tensor(-0.1375), tensor(-0.5307), tensor(-0.2660), tensor(0.9277), tensor(0.1653), tensor(-0.2298), tensor(0.1514), tensor(0.2660), tensor(0.0207), tensor(0.0621), tensor(0.0348), tensor(-0.0578), tensor(0.1495), tensor(0.0914), tensor(0.0840), tensor(-0.6132), tensor(0.2114), tensor(0.1961), tensor(0.6852), tensor(0.1601)]"
142379,"[tensor(0.6010), tensor(0.1831), tensor(-0.0586), tensor(0.0039), tensor(-0.2591), tensor(0.3286), tensor(0.3783), tensor(0.1422), tensor(-0.1982), tensor(-0.0498), tensor(-0.0870), tensor(-0.2003), tensor(0.0334), tensor(0.2037), tensor(0.3771), tensor(-0.4018), tensor(0.0828), tensor(-0.3878), tensor(0.2947), tensor(0.0345), tensor(-0.4257), tensor(0.2280), tensor(-0.6397), tensor(-0.2170), tensor(0.5163), tensor(0.0682), tensor(0.1047), tensor(-0.3420), tensor(0.5038), tensor(-0.1207)]"
49927,"[tensor(0.3296), tensor(0.2478), tensor(-0.4750), tensor(-0.0082), tensor(0.4233), tensor(-0.2982), tensor(-0.2936), tensor(0.3680), tensor(0.0244), tensor(0.1765), tensor(-0.9225), tensor(0.1217), tensor(-0.5596), tensor(0.0214), tensor(0.2631), tensor(-0.1475), tensor(0.0857), tensor(0.0105), tensor(-0.5066), tensor(-0.0674), tensor(0.1985), tensor(-0.3808), tensor(-0.4245), tensor(-0.0478), tensor(-0.2595), tensor(0.3645), tensor(0.5314), tensor(0.3777), tensor(0.3023), tensor(-0.3381), tensor(0.3721), tensor(-0.3893), tensor(0.3129), tensor(0.1542), tensor(-0.0160), tensor(-0.7901), tensor(-0.1872), tensor(0.0814), tensor(0.5365), tensor(-0.2866), tensor(0.1507), tensor(-0.3523), tensor(-0.4274), tensor(0.2737), tensor(0.7957), tensor(0.1226), tensor(-0.0279), tensor(0.1781), tensor(-0.2357), tensor(-0.2102), tensor(-0.0834), tensor(-0.4813), tensor(-0.3170), tensor(-0.6056), tensor(-0.2573)]"
140807,"[tensor(0.6861), tensor(0.0783), tensor(0.0394), tensor(-0.2847), tensor(-0.2875), tensor(0.6471), tensor(0.1225), tensor(0.0121), tensor(-0.3159), tensor(-0.1764), tensor(-0.4832)]"
173535,"[tensor(-0.0501), tensor(0.3464), tensor(0.7689), tensor(0.0875), tensor(-0.0323), tensor(0.6090), tensor(0.0426), tensor(-0.0533), tensor(0.3616), tensor(-0.1359), tensor(-0.0824), tensor(0.1926), tensor(-0.1693), tensor(0.2258), tensor(-0.3274), tensor(0.0479), tensor(1.0129), tensor(0.8251), tensor(-0.4741), tensor(0.5337), tensor(1.0562), tensor(-0.0717), tensor(0.1689), tensor(0.6524), tensor(-0.3534), tensor(-0.3462), tensor(-0.2346), tensor(-0.3229), tensor(0.1059), tensor(0.2733), tensor(-0.5482), tensor(-0.3911), tensor(-0.2181), tensor(0.4433), tensor(0.5152), tensor(-0.5567), tensor(0.2944), tensor(0.1818), tensor(-0.1328), tensor(-0.0090), tensor(0.6699), tensor(0.0645), tensor(0.1836), tensor(-0.9150), tensor(0.0553), tensor(-0.0682), tensor(0.1169), tensor(-0.3179), tensor(-0.1862), tensor(0.0061), tensor(0.3231), tensor(0.1732), tensor(0.0988), tensor(-0.2542), tensor(-0.6129), tensor(-0.0317), tensor(0.0235)]"
172910,"[tensor(0.6765), tensor(-0.0864), tensor(0.2408), tensor(-1.2350), tensor(-0.2930), tensor(-0.7395), tensor(0.7047), tensor(-0.9614), tensor(0.1385), tensor(0.1768), tensor(0.6312), tensor(0.7067), tensor(0.4298), tensor(-0.5115), tensor(-0.6862), tensor(0.4305), tensor(0.4168), tensor(-0.2484), tensor(-0.1283), tensor(-0.3838), tensor(0.1550), tensor(-0.8671), tensor(0.0752), tensor(-0.6054), tensor(-0.7081), tensor(0.0428), tensor(-0.4033), tensor(0.7843), tensor(0.6065), tensor(1.1384), tensor(-0.3681), tensor(-0.7533), tensor(0.5328), tensor(0.8365), tensor(0.4886), tensor(0.2709), tensor(0.2321), tensor(-0.2418), tensor(0.0185), tensor(0.5496), tensor(0.0701), tensor(-0.1314), tensor(0.0219), tensor(-0.0639), tensor(-0.6030), tensor(-0.2590), tensor(-1.2100), tensor(0.1916), tensor(0.3383), tensor(0.3747), tensor(-0.4415), tensor(-0.8737), tensor(0.1891), tensor(-0.5624), tensor(-0.5464), tensor(0.8812), tensor(-0.2192), tensor(0.4387), tensor(-0.2770), tensor(0.4648)]"
43734,"[tensor(-0.2107), tensor(0.2423), tensor(-0.0701), tensor(0.1713), tensor(-0.3512), tensor(-0.2476), tensor(-0.3930), tensor(-0.1919), tensor(0.0434), tensor(0.0136), tensor(-0.5981), tensor(-0.3789), tensor(0.5554), tensor(0.3471), tensor(0.0353), tensor(0.2441), tensor(-0.4650), tensor(0.4345), tensor(0.3970), tensor(-0.3671)]"
70167,"[tensor(0.1969), tensor(0.0759), tensor(-0.0421), tensor(0.6297), tensor(-0.4230), tensor(0.0066), tensor(-0.0511), tensor(-0.1832), tensor(-0.7534), tensor(0.1401), tensor(0.0265), tensor(0.1522)]"
108236,"[tensor(0.5621), tensor(-0.0828), tensor(0.1222), tensor(-0.1791), tensor(0.8987), tensor(-1.1734), tensor(-1.2448), tensor(-0.9991), tensor(0.6022), tensor(0.4451), tensor(0.0810), tensor(-0.1106), tensor(0.3120), tensor(0.2501), tensor(-0.1321), tensor(-1.2391), tensor(-0.5162), tensor(0.0417), tensor(-0.1938), tensor(0.9333), tensor(1.5287), tensor(0.3551), tensor(0.8501), tensor(-0.2853), tensor(-0.4754), tensor(-0.6024), tensor(-0.6510), tensor(-0.0501), tensor(-0.2023), tensor(-1.2514), tensor(-0.3003), tensor(1.1801), tensor(-0.5231), tensor(0.3212), tensor(-0.1958), tensor(0.3195), tensor(-0.0510), tensor(-0.0524), tensor(-0.8719), tensor(-0.1396), tensor(0.0355), tensor(-0.2639), tensor(0.8415), tensor(0.5867), tensor(-0.6059), tensor(-0.4361), tensor(1.8375), tensor(-0.9000), tensor(-0.1367), tensor(0.7695), tensor(0.1786), tensor(0.7240), tensor(0.5744), tensor(-0.3787), tensor(-0.1747), tensor(0.2158), tensor(-0.9083), tensor(-0.1710), tensor(0.4476), tensor(-0.5167), tensor(0.1912), tensor(-0.6448), tensor(0.7682), tensor(-0.0589), tensor(0.2119), tensor(-0.1118), tensor(0.8835), tensor(1.6380)]"
144620,"[tensor(0.1005), tensor(-0.1907), tensor(0.2430), tensor(0.1608), tensor(0.3002), tensor(0.3293), tensor(0.4132), tensor(0.3579), tensor(-0.5311), tensor(0.0650), tensor(-0.3122), tensor(0.1712), tensor(-0.4495), tensor(-0.1916), tensor(0.6263), tensor(0.2547), tensor(-0.1722), tensor(-0.1351), tensor(-0.2889), tensor(0.2593), tensor(0.2793), tensor(-0.1055)]"
181030,"[tensor(-0.1142), tensor(0.3091), tensor(-0.1234), tensor(0.3329), tensor(-0.4322), tensor(0.4342)]"
35117,"[tensor(0.1374), tensor(-0.2083), tensor(-0.7667), tensor(0.0295), tensor(0.3807), tensor(-0.1529), tensor(0.6262), tensor(-0.3823), tensor(0.0449)]"
138042,"[tensor(0.1994), tensor(-0.1436), tensor(0.3825), tensor(-0.1814), tensor(-0.2088), tensor(0.1633), tensor(0.4890), tensor(0.0837), tensor(-0.0409), tensor(-0.3430), tensor(0.1588), tensor(-0.5140), tensor(0.0042), tensor(-0.0976), tensor(0.7997), tensor(0.3383), tensor(-0.0669), tensor(0.0535), tensor(0.1657), tensor(0.3777), tensor(-0.5881), tensor(0.2951), tensor(-0.3440), tensor(0.2964), tensor(-0.2135), tensor(0.0888), tensor(-0.5243), tensor(0.2898), tensor(-0.2653), tensor(0.0532), tensor(0.1885), tensor(-0.1457), tensor(0.0103), tensor(-0.4712), tensor(-0.2177), tensor(-0.0015), tensor(-0.5486), tensor(-0.1394), tensor(0.1613), tensor(0.3438), tensor(-0.0365), tensor(0.2141), tensor(0.1530), tensor(0.3124), tensor(0.4277), tensor(0.1464), tensor(0.0411), tensor(-0.1576), tensor(0.3178), tensor(0.5037), tensor(0.1907), tensor(-0.6029), tensor(0.2193), tensor(-0.0667), tensor(-0.2142), tensor(0.2380)]"
181082,"[tensor(0.2008), tensor(-0.2281), tensor(0.1597), tensor(-0.1269), tensor(0.5067), tensor(-0.2988), tensor(-0.2089), tensor(-0.3413), tensor(-0.1176), tensor(0.2458), tensor(0.2512), tensor(-0.8704), tensor(0.0535), tensor(0.1103), tensor(-0.3689), tensor(0.3454), tensor(0.0245), tensor(-0.0597), tensor(0.6970), tensor(0.1062), tensor(0.5372), tensor(0.0581), tensor(0.1738), tensor(-0.0241), tensor(-0.0818), tensor(0.5611)]"
59649,"[tensor(0.5051), tensor(-0.5603), tensor(-0.7406), tensor(0.3759), tensor(-0.1249), tensor(0.4181), tensor(-0.1234), tensor(-0.8292), tensor(0.0915), tensor(0.0975)]"
92277,"[tensor(0.2783), tensor(-0.0091), tensor(0.2859), tensor(-0.2386), tensor(-1.1207), tensor(1.0213), tensor(0.1365), tensor(0.1528), tensor(0.4762), tensor(0.4005), tensor(-0.9415), tensor(-0.5834), tensor(0.6691), tensor(0.0068), tensor(-0.7528), tensor(-0.1336), tensor(0.1107), tensor(-0.2452), tensor(1.2824), tensor(-0.2276), tensor(1.4101), tensor(-0.1031), tensor(-0.4534), tensor(-0.0238), tensor(-0.2509), tensor(0.1621), tensor(-0.8774), tensor(-0.1148), tensor(-0.1239), tensor(-0.3130), tensor(-0.3181), tensor(-1.1651), tensor(0.9354), tensor(-0.8398), tensor(1.4589), tensor(0.2216), tensor(0.5316), tensor(0.3821), tensor(-0.8783), tensor(0.0014), tensor(0.1740), tensor(0.1318), tensor(0.0345), tensor(-0.9041), tensor(-0.5233), tensor(-0.3316), tensor(-0.1401), tensor(0.0404), tensor(0.3706), tensor(0.5739), tensor(-0.2607), tensor(-0.6285), tensor(0.5828), tensor(0.1179), tensor(0.0706), tensor(0.2743), tensor(-0.1684), tensor(0.2058), tensor(0.4326), tensor(0.0112), tensor(-0.5470), tensor(0.7879), tensor(0.2629), tensor(0.1083), tensor(-1.3459), tensor(0.8037), tensor(0.7597), tensor(-0.7523), tensor(0.4933), tensor(0.5025), tensor(-0.3197), tensor(0.4038), tensor(-0.2575), tensor(-0.4665), tensor(0.5105), tensor(-0.8729), tensor(-0.1887), tensor(-0.3166), tensor(0.8181), tensor(-0.6126), tensor(0.5133), tensor(0.1869), tensor(0.5029), tensor(0.4778), tensor(-0.3751), tensor(0.1995), tensor(0.1895), tensor(-0.4112), tensor(-0.0373), tensor(-0.5567), tensor(0.7157), tensor(-0.0476), tensor(-0.0685), tensor(-0.4220), tensor(0.9512), tensor(0.2478), tensor(0.1394), tensor(-1.0060), tensor(0.2308), tensor(0.1510), tensor(-0.1010), tensor(-0.4004), tensor(0.1063), tensor(0.5540), tensor(0.1720), tensor(0.2849), tensor(0.5261), tensor(-0.3862), tensor(0.2013), tensor(0.1198), tensor(-0.1579), tensor(1.0019), tensor(-0.1127), tensor(-0.2777), tensor(0.0591)]"
50286,"[tensor(-0.0437), tensor(-0.1565), tensor(-0.2326), tensor(0.1734), tensor(-0.4894), tensor(-0.3293), tensor(0.3949), tensor(0.3118), tensor(-0.0041), tensor(0.0079), tensor(-0.3197), tensor(-0.2121), tensor(-0.4284), tensor(-0.2078), tensor(0.2142), tensor(0.1678), tensor(-0.3618), tensor(-1.0758), tensor(0.1778), tensor(-0.2155), tensor(0.0043), tensor(0.5629), tensor(-0.0338), tensor(-0.2152), tensor(0.7227), tensor(0.3971), tensor(-0.0562), tensor(0.1776), tensor(0.5501), tensor(0.4263), tensor(-0.1393), tensor(0.1140), tensor(-0.3025), tensor(-0.4656), tensor(-0.3182), tensor(-0.0459), tensor(-0.2607), tensor(-0.7085), tensor(0.4131), tensor(-0.2519), tensor(-0.2717), tensor(-0.0383), tensor(-0.5676), tensor(0.4148), tensor(-0.3741), tensor(0.0156), tensor(-0.2418), tensor(-0.3970), tensor(-0.3717), tensor(-0.4236), tensor(0.0843), tensor(0.8307), tensor(-0.6632), tensor(0.2561), tensor(0.2043), tensor(0.2566), tensor(0.0489), tensor(-0.3536), tensor(0.3534)]"
71289,"[tensor(0.0395), tensor(-0.2802), tensor(-0.2782), tensor(-0.0929), tensor(0.1680), tensor(-0.1630), tensor(-0.3110), tensor(-0.0445), tensor(0.0551)]"
26028,"[tensor(-0.3852), tensor(-0.0580), tensor(-0.2029), tensor(0.5036), tensor(-0.0110)]"
139721,"[tensor(-0.7430), tensor(0.3716), tensor(-0.5112), tensor(-0.0233), tensor(0.3309), tensor(0.0783)]"
85594,"[tensor(0.4073), tensor(0.2276), tensor(-0.0916), tensor(0.4635), tensor(0.2064), tensor(0.6023), tensor(0.0218), tensor(0.3013), tensor(0.1577), tensor(-0.6072), tensor(0.4146), tensor(0.4500), tensor(0.2317), tensor(0.2368), tensor(0.2824), tensor(-0.5617), tensor(-0.0250), tensor(-0.0396)]"
8092,"[tensor(0.3829), tensor(0.2935), tensor(-0.0225), tensor(0.2919), tensor(0.2393), tensor(-0.4349), tensor(0.3760), tensor(-0.2669), tensor(0.0328), tensor(-0.2058), tensor(0.1440), tensor(0.6224), tensor(-0.0864), tensor(0.2999), tensor(-0.2068), tensor(-0.3023)]"
86814,"[tensor(0.2727), tensor(-0.2810), tensor(-0.1775), tensor(-0.1712), tensor(0.1457), tensor(-0.1184), tensor(-0.0467), tensor(-0.1660)]"
81725,"[tensor(0.3020), tensor(0.8351), tensor(0.2152), tensor(-0.4293), tensor(-0.3669), tensor(1.0283), tensor(0.1551), tensor(-0.1493)]"
111847,"[tensor(0.0580), tensor(0.1228), tensor(0.5449), tensor(-0.0885), tensor(0.0986), tensor(0.4859), tensor(-0.0045), tensor(0.1446), tensor(-0.4314), tensor(-0.0825), tensor(0.3328), tensor(-0.2115), tensor(0.6753), tensor(-0.0276), tensor(0.6558), tensor(-0.2102), tensor(0.2990), tensor(-0.1953), tensor(0.0338), tensor(-0.2714), tensor(-0.4506), tensor(-0.4360), tensor(0.0152), tensor(0.4877), tensor(-0.2466), tensor(0.0382), tensor(-0.1669), tensor(-0.2339), tensor(-0.3946), tensor(0.2100), tensor(0.1616), tensor(-0.2787), tensor(0.2076), tensor(-0.1158), tensor(-0.0970), tensor(-0.5326), tensor(0.5319), tensor(0.8645), tensor(0.2814), tensor(0.3611), tensor(0.1611), tensor(-0.4245), tensor(0.4487), tensor(-0.2247), tensor(-0.2495), tensor(-0.2087)]"
118651,"[tensor(-0.9874), tensor(-0.0154), tensor(0.5786), tensor(-0.3676), tensor(-0.5805), tensor(-0.9629), tensor(0.1884), tensor(-0.5131), tensor(-0.2985), tensor(-0.7880), tensor(0.0747), tensor(-0.5472), tensor(0.5019), tensor(-0.5752), tensor(0.4960), tensor(-0.4636), tensor(0.1202), tensor(0.4013), tensor(-0.4762), tensor(0.1175), tensor(-0.2840), tensor(-0.2398), tensor(0.6428), tensor(0.2025), tensor(-0.2356), tensor(-0.4150), tensor(0.4341), tensor(0.0478), tensor(0.0615), tensor(0.4653), tensor(-0.8863), tensor(-0.2062), tensor(0.0660), tensor(1.0479), tensor(-0.0378), tensor(-0.4981), tensor(-0.8407), tensor(0.1777), tensor(0.4481), tensor(0.6270), tensor(-0.0053), tensor(-0.3917), tensor(0.2441)]"
157398,"[tensor(0.0135), tensor(-0.0577), tensor(-0.1234), tensor(-0.0440), tensor(0.3714), tensor(0.0309), tensor(0.0482), tensor(0.4135), tensor(-0.0445), tensor(-0.1075), tensor(-0.0588), tensor(-0.1859), tensor(-0.5549), tensor(0.0663), tensor(-0.3925), tensor(0.2695), tensor(-0.0294), tensor(-0.0657), tensor(-0.0667), tensor(0.0500), tensor(0.1214), tensor(-0.2417), tensor(-0.0106), tensor(-0.0509), tensor(0.2338), tensor(0.2938), tensor(-0.0978), tensor(0.1450), tensor(0.0743), tensor(-0.3266), tensor(-0.3100), tensor(0.0389), tensor(-0.4110), tensor(0.2789), tensor(-0.5728), tensor(-0.4521), tensor(-0.2457), tensor(-0.0843), tensor(0.1921), tensor(0.0441), tensor(-0.1640), tensor(-0.2235)]"
90749,"[tensor(-0.0355), tensor(-0.9582), tensor(-0.3757), tensor(-0.5778), tensor(0.9815), tensor(0.2553), tensor(-0.9544), tensor(-0.4509), tensor(0.2554), tensor(-0.6677), tensor(0.2480), tensor(-0.0762), tensor(-0.0093), tensor(-0.0398), tensor(0.7542), tensor(-0.6719), tensor(0.0226), tensor(-0.3541), tensor(-0.5541), tensor(-0.1679), tensor(-0.0043), tensor(-0.5220), tensor(-0.1669), tensor(0.5352), tensor(0.0910), tensor(-0.2011), tensor(0.1901), tensor(-0.3134), tensor(0.5696)]"
19026,"[tensor(-0.3640), tensor(-0.5628), tensor(-0.2768), tensor(0.7796), tensor(0.5009), tensor(1.1835), tensor(1.1987), tensor(1.1643), tensor(-0.3415), tensor(0.1337), tensor(0.7399), tensor(1.0361), tensor(-0.9222), tensor(0.8145), tensor(0.4396), tensor(0.7892), tensor(-1.9587), tensor(-0.4174), tensor(0.1123), tensor(-0.3973), tensor(1.3211), tensor(0.3701), tensor(-0.6745), tensor(0.5361), tensor(-0.8868), tensor(0.2557), tensor(-0.0568), tensor(0.7461), tensor(0.0990), tensor(0.4924), tensor(0.3731), tensor(0.2311), tensor(-0.4160), tensor(-0.0425), tensor(-0.1102), tensor(-0.0552), tensor(-0.4356), tensor(1.1434), tensor(0.9150), tensor(0.4511), tensor(0.5102), tensor(-0.9444), tensor(-0.4157), tensor(-0.8227), tensor(0.6875), tensor(0.9967), tensor(0.3477), tensor(-2.0433), tensor(0.8108), tensor(1.2293), tensor(1.6492), tensor(0.5604), tensor(-0.6907), tensor(-0.0495), tensor(0.5070), tensor(-0.2740), tensor(1.5831), tensor(0.6914), tensor(-0.9947), tensor(1.1106), tensor(0.3453), tensor(-0.5326), tensor(0.5196), tensor(0.0130), tensor(0.7857), tensor(-0.3701), tensor(2.0000), tensor(-0.9009), tensor(-0.1091), tensor(-1.4995), tensor(0.7987), tensor(0.1117), tensor(-0.2997), tensor(0.7348), tensor(-0.7502), tensor(0.3162), tensor(0.1593), tensor(0.1043), tensor(-0.9492), tensor(1.5191), tensor(-1.1027), tensor(0.1089), tensor(0.5392), tensor(-1.3969), tensor(-0.3118), tensor(0.1293), tensor(1.0494), tensor(0.2547), tensor(0.7936), tensor(0.1128), tensor(-1.0108), tensor(-0.2420), tensor(0.9724), tensor(0.1927), tensor(0.0560), tensor(0.9929), tensor(0.5309), tensor(-0.6916), tensor(-0.1359), tensor(-0.3009), tensor(0.3008), tensor(-0.0159), tensor(-0.4936), tensor(-0.7336), tensor(-0.6096), tensor(0.3249), tensor(0.2317), tensor(0.7159), tensor(-0.2354), tensor(-0.2158), tensor(0.2749), tensor(0.0451), tensor(-0.3319), tensor(-0.2452), tensor(-0.8800), tensor(0.0679), tensor(0.5797), tensor(-0.2330), tensor(0.0564), tensor(-0.3913), tensor(-0.4577), tensor(1.2526), tensor(0.6181), tensor(-0.6417), tensor(0.6882), tensor(-0.2596), tensor(1.2133), tensor(-0.2977), tensor(-0.1436), tensor(1.0509), tensor(-0.7776), tensor(0.1272), tensor(-0.2654), tensor(-0.1913), tensor(-0.2464), tensor(-0.0361), tensor(-0.6227), tensor(1.0010), tensor(-0.2923), tensor(-0.3950), tensor(1.3809), tensor(0.0878), tensor(-0.7849), tensor(-0.9692), tensor(-0.5255), tensor(1.0302), tensor(-1.5970), tensor(1.4957), tensor(-1.2590), tensor(2.0703), tensor(0.8312), tensor(-0.3770), tensor(-0.6374), tensor(-1.1707), tensor(1.0338), tensor(-0.9192), tensor(1.7339), tensor(0.7391), tensor(-0.1826), tensor(-0.6591), tensor(0.1838), tensor(-0.1193), tensor(-1.3578), tensor(0.8786), tensor(1.4423), tensor(0.8295), tensor(-0.7775), tensor(1.2034), tensor(-0.2869), tensor(1.2496), tensor(-0.1883), tensor(-1.4438), tensor(1.0100), tensor(1.2269), tensor(-0.3068), tensor(-0.3188), tensor(1.1434), tensor(-0.1907), tensor(-0.6559), tensor(0.4227), tensor(1.2797), tensor(0.6201), tensor(0.4902), tensor(0.1654), tensor(2.0540), tensor(0.2740), tensor(-0.3437), tensor(0.0953), tensor(-0.3057), tensor(1.7701), tensor(1.0684), tensor(0.3528), tensor(-0.3571), tensor(-0.8122), tensor(-0.3221), tensor(1.2115), tensor(0.2149), tensor(-0.7477), tensor(0.1599), tensor(-0.8799), tensor(-0.0645), tensor(-0.1352), tensor(-0.5729), tensor(-1.4303), tensor(-1.0313), tensor(1.2404), tensor(0.9290), tensor(-0.1754), tensor(-0.5292), tensor(-0.5603), tensor(-0.2095), tensor(0.0123), tensor(0.1010), tensor(1.7300), tensor(-0.3745), tensor(-0.8058), tensor(0.5794), tensor(-0.2379), tensor(-0.1984), tensor(-0.2056), tensor(-1.4190), tensor(1.5510), tensor(-0.3505), tensor(-1.3954), tensor(-0.4332), tensor(-1.6521), tensor(-1.0289), tensor(1.0900), tensor(0.2785), tensor(-0.1969), tensor(0.0282), tensor(0.4291), tensor(1.3726), tensor(-0.0289), tensor(-0.7231), tensor(0.5928), tensor(-0.3682), tensor(0.3203), tensor(0.5070), tensor(0.6295), tensor(-1.1851), tensor(0.8547), tensor(-0.1819), tensor(-1.6462), tensor(0.0478), tensor(0.3590), tensor(0.0290), tensor(-1.1858), tensor(-0.7372), tensor(-0.1813), tensor(-0.0823), tensor(0.2723), tensor(-0.7772), tensor(-1.4379), tensor(-1.0497), tensor(0.6742), tensor(-0.3734), tensor(1.0024), tensor(-0.6199), tensor(-0.1995), tensor(0.4012), tensor(-0.4529), tensor(0.8062), tensor(0.4631), tensor(0.0678), tensor(1.6411), tensor(-1.8493), tensor(0.8249), tensor(0.9287), tensor(-0.6839), tensor(-0.3755), tensor(-0.4234), tensor(-1.5900), tensor(0.0138), tensor(0.0186), tensor(0.0624), tensor(0.0727), tensor(-0.9995), tensor(1.8188), tensor(1.5338), tensor(0.5253), tensor(-1.1465), tensor(0.9838), tensor(1.7604), tensor(0.1760), tensor(-0.6873), tensor(1.4412), tensor(-0.7095), tensor(-0.2745), tensor(0.4025), tensor(0.3477), tensor(-1.1914), tensor(-0.2506), tensor(-0.7720), tensor(0.0796), tensor(-0.3238), tensor(0.2694), tensor(0.2200), tensor(-1.8293), tensor(0.5061), tensor(-0.0061), tensor(0.7355), tensor(-0.0372), tensor(-0.4627), tensor(-1.3941), tensor(-1.5896), tensor(-0.1053), tensor(-0.2486), tensor(-0.8227), tensor(0.7287), tensor(-0.6051), tensor(0.1513), tensor(-0.1302), tensor(-0.4193), tensor(-0.8334), tensor(-0.0359), tensor(0.4395), tensor(-0.3746), tensor(1.6392), tensor(-0.0227), tensor(0.2259), tensor(2.0199), tensor(0.1047), tensor(-0.1815), tensor(1.1421), tensor(-0.6461), tensor(-0.1229), tensor(-1.1753), tensor(0.2680), tensor(1.8742), tensor(-1.3120), tensor(0.1510), tensor(0.0014), tensor(-1.2182), tensor(0.1154), tensor(-0.4556), tensor(-1.1643), tensor(0.9900), tensor(1.0814), tensor(0.2243), tensor(0.8127), tensor(1.1682), tensor(0.2522), tensor(-0.2698), tensor(0.5671), tensor(-0.9245), tensor(-1.0748), tensor(1.5288), tensor(0.6547), tensor(-0.5795), tensor(-0.1078), tensor(0.2186), tensor(0.2336), tensor(0.6526), tensor(-0.7412), tensor(-0.5706), tensor(1.0396), tensor(-0.9026), tensor(0.8053), tensor(0.6572), tensor(-0.6399), tensor(-0.8470), tensor(1.3049), tensor(0.0902), tensor(-0.3566), tensor(-1.0481), tensor(-0.2787), tensor(0.0800), tensor(1.9090), tensor(-0.4700), tensor(0.3164), tensor(0.2916), tensor(-0.0753), tensor(-0.2661), tensor(0.1755), tensor(0.5185), tensor(1.1711), tensor(0.7689), tensor(1.6150), tensor(-0.3052), tensor(-0.4303), tensor(1.0852), tensor(-0.1384), tensor(0.0447), tensor(-1.4613), tensor(0.0833), tensor(-0.3044), tensor(-0.2527), tensor(-0.1932), tensor(-1.1176), tensor(-0.2979), tensor(0.5880), tensor(0.1557), tensor(-1.7165), tensor(0.2233), tensor(1.0914), tensor(-0.2268), tensor(-1.3001), tensor(0.1495), tensor(1.0870), tensor(0.5346), tensor(-0.2296), tensor(-0.8891), tensor(0.5383), tensor(-1.1926), tensor(0.5079), tensor(-0.2193), tensor(0.7659), tensor(-0.2149)]"
